"Symbol","n","MiaPACA2_EV","MiaPACA2_EV.Detection_Pval","MiaPACA2_ARHGEF10","MiaPACA2_ARHGEF10.Detection_Pval","Hs766T_shGFP","Hs766T_shGFP.Detection_Pval","Hs766T_shARHGEF10","Hs766T_shARHGEF10.Detection_Pval"
"BACH2",3,117.233333333333,0.15632,323.166666666667,0.05632,325.133333333333,0.27816,140.333333333333,0.243676666666667
"BAD",3,290.266666666667,0.00459666666666667,4356.66666666667,0,5823.66666666667,0,951.666666666667,0.00344666666666667
"BAG1",1,244.9,0,4512.4,0,7677.3,0,689.8,0
"BAG2",1,160.3,0,2570.6,0,4300,0,214,0
"BAG3",1,6472.8,0,21116.3,0,29928.8,0,16880.9,0
"BAG4",2,338.75,0,4473.15,0,8495.4,0,1057.4,0
"BAG5",4,650.425,0.039655,4221.05,0.081035,4431.425,0.02069,868.925,0.135345
"BAGE",1,116.2,0.15172,281.4,0.36897,380.9,0.01724,126.7,0.44138
"BAGE2",1,110.7,0.41724,393.9,0.00345,389.9,0.01379,138.9,0.16552
"BAGE3",1,95.9,0.98621,273.3,0.54138,297.9,0.56552,122.1,0.58966
"BAGE4",1,109.8,0.48621,289.3,0.27241,303.5,0.44483,114,0.92759
"BAGE5",1,121.2,0.04483,419.7,0,457.1,0.01034,143.5,0.0931
"BAHCC1",1,114.6,0.21034,435.6,0,643.5,0,110.9,0.95517
"BAHD1",1,113.2,0.26897,601.8,0,620.1,0,157.2,0.01724
"BAI1",3,119.966666666667,0.270116666666667,420.2,0.00689666666666667,347.733333333333,0.231033333333333,130.233333333333,0.405746666666667
"BAI2",1,144.9,0,2197.5,0,1428.5,0,170.1,0.01034
"BAI3",1,115.5,0.17241,257.6,0.84138,294.9,0.60345,120.3,0.65172
"BAIAP2",5,195.08,0.13931,1703.96,0.066206,2693.6,0.024828,316.34,0.215174
"BAIAP2L1",1,177.2,0,4629.4,0,7187.4,0,227.3,0
"BAIAP2L2",1,114.8,0.1931,494,0,736.2,0,132,0.3069
"BAIAP3",1,120.6,0.04828,333.3,0.01724,331.8,0.16552,122.8,0.56552
"BAK1",1,182.6,0,700.5,0,897.7,0,233.6,0
"BAMBI",1,318.5,0,6084.7,0,23105.8,0,782.1,0
"BANF1",2,3207.2,0,14661.7,0,19824.5,0,5350,0
"BANF2",1,114.7,0.2,320.1,0.03448,380.7,0.01724,131.3,0.31724
"BANK1",1,121,0.04828,299,0.16897,361.9,0.03793,132.7,0.28966
"BANP",2,136.15,0.006895,846.05,0,1563.9,0,196.25,0.00517
"BAP1",1,145.1,0,6773.2,0,7776.3,0,185.1,0.00345
"BAPX1",1,116.7,0.15172,676.9,0,1383.9,0,117,0.8069
"BARD1",1,660.4,0,13642.4,0,16550.4,0,1228.4,0
"BARHL1",1,107.6,0.61724,245.6,0.95517,313,0.32759,116.3,0.83448
"BARHL2",1,118.5,0.10345,281.9,0.35517,243.2,1,132.3,0.29655
"BARX1",1,113.8,0.23448,272.9,0.54138,279.9,0.83448,131.6,0.31034
"BARX2",1,224.9,0,3904,0,10534.4,0,942.1,0
"BASP1",1,662,0,326.4,0.01724,654.7,0,152.4,0.04138
"BAT1",3,4222.23333333333,0,14546.8666666667,0,13303.7,0,4244.06666666667,0
"BAT2",2,1768.45,0,17631.2,0,15354.1,0,1888.5,0
"BAT2D1",1,779.4,0,13254.1,0,13750.7,0,559,0
"BAT2L",1,796.7,0,8507.2,0,7576.9,0,914.2,0
"BAT3",2,1373.1,0,11021.45,0,14090.65,0,2781.75,0
"BAT4",1,306.1,0,3560.1,0,7059.8,0,977.9,0
"BAT5",1,748,0,10663.8,0,15084.9,0,2722.8,0
"BATF",1,105.8,0.73448,262.3,0.74138,312.4,0.32759,127.7,0.38966
"BATF2",1,130.7,0.00345,802.2,0,4371.7,0,853.4,0
"BATF3",1,160.4,0,1463.7,0,1391,0,195.3,0.00345
"BAX",3,971.3,0,4406.06666666667,0,3553.4,0.00344666666666667,628.9,0.20115
"BAZ1A",2,344.4,0,9060.4,0,7594.2,0,332,0
"BAZ1B",2,835.2,0.04138,3370.05,0.239655,2952.9,0.04138,965.55,0.07586
"BAZ2A",1,144.8,0,475.6,0,630.1,0,175.6,0.00345
"BAZ2B",1,2070.3,0,7659.9,0,7418.1,0,1528.9,0
"BBC3",1,244.4,0,4479,0,1165.3,0,178.8,0.00345
"BBOX1",1,102.8,0.86897,274.4,0.50345,1200.3,0,388.2,0
"BBS1",1,462.9,0,6998.9,0,9124.9,0,1134.3,0
"BBS10",1,186.8,0,2507.6,0,2883,0,321.7,0
"BBS12",1,151.1,0,979,0,2864.9,0,635.5,0
"BBS2",2,320.95,0,3262.85,0,3871,0,565.3,0
"BBS4",1,488,0,7944.7,0,13847.9,0,1217.3,0
"BBS5",3,174.766666666667,0,3815.7,0,2991.33333333333,0,184.333333333333,0.02069
"BBS7",5,431.46,0,4719.98,0,5610.16,0,638.9,0.00069
"BBS9",2,302.3,0.00862,3524.15,0,3162.85,0.00517,550.6,0.02586
"BBX",1,779.9,0,6052.4,0,12309,0,2871.9,0
"BCAM",3,338.566666666667,0.251723333333333,4691.23333333333,0.232183333333333,3143.43333333333,0.26207,457.166666666667,0.11954
"BCAN",3,119.366666666667,0.23908,452.066666666667,0.144826666666667,510.8,0.11724,145.9,0.304596666666667
"BCAP29",6,578.283333333333,0.13161,7830.95,0.0425283333333333,10251.6166666667,0.00804666666666667,1474.83333333333,0.00977
"BCAP31",1,7665.7,0,22656.9,0,25050.3,0,13526.4,0
"BCAR1",1,112,0.35517,1110.3,0,2002.7,0,178.3,0.00345
"BCAR3",1,2097.8,0,21708.9,0,24316.2,0,4760.4,0
"BCAR4",1,100.3,0.93103,381.3,0.00345,412,0.01034,128.2,0.36897
"BCAS1",2,153.85,0.02414,605.45,0,2095.7,0,183.3,0.08793
"BCAS2",2,3179.3,0,13972.1,0,15435.1,0,4457.6,0
"BCAS3",1,199.4,0,2390.7,0,1739.8,0,287.9,0
"BCAS4",3,227.433333333333,0,4364.46666666667,0,5562.43333333333,0,383.233333333333,0
"BCAT1",1,250.2,0,644.4,0,9601.8,0,821.8,0
"BCAT2",1,232.7,0,6971.1,0,2245.4,0,191.3,0.00345
"BCCIP",4,1190.2,0,5493.125,0,6642.525,0,1626.15,0.0137925
"BCDIN3D",1,612,0,4824.3,0,11365,0,1559.6,0
"BCHE",2,125.9,0.32414,357.3,0.005175,1532.6,0,142.85,0.49483
"BCKDHA",1,3438.5,0,12281.4,0,10834.3,0,3305.3,0
"BCKDHB",4,1330.15,0.06638,11207.175,0.1258625,8421.25,0.03793,1331.15,0.064655
"BCKDK",1,9222.4,0,26969.6,0,25417.8,0,11285.7,0
"BCL10",1,8765,0,23678.2,0,18946.9,0,6569.4,0
"BCL11A",4,123.95,0.20431,314.85,0.19138,635.675,0.0025875,140.225,0.285345
"BCL11B",2,112,0.35,302.6,0.477585,1247.35,0.07931,156.6,0.022415
"BCL2",4,246.05,0.0465525,1466.45,0.018965,1338.175,0.010345,203.675,0.131895
"BCL2A1",1,123.3,0.02414,348.5,0.0069,390.3,0.01379,143,0.1069
"BCL2L1",2,974.4,0,8055.6,0,18842.9,0,8670.4,0
"BCL2L10",1,112.1,0.34138,263.2,0.71379,278.5,0.84138,122.5,0.58276
"BCL2L11",3,497.2,0,3656.13333333333,0,5277.9,0,507.6,0.0643666666666667
"BCL2L12",3,3504.93333333333,0,12423.2333333333,0,8555.36666666667,0,1314.4,0
"BCL2L13",1,1618.6,0,10467.6,0,11269.4,0,2319,0
"BCL2L14",4,113.7,0.3051725,278.525,0.44138,355.75,0.15948,132,0.431895
"BCL2L15",3,146.833333333333,0.16322,291.1,0.3023,365.066666666667,0.165516666666667,124.166666666667,0.526436666666667
"BCL2L2",1,1138.9,0,12652.9,0,17421.8,0,3064.8,0
"BCL3",1,261.5,0,6566.9,0,15437.3,0,1052.3,0
"BCL6",2,469.95,0,5051,0,8568.35,0,1268.45,0.001725
"BCL6B",1,114.2,0.22759,272.5,0.54828,381,0.01724,135.5,0.23793
"BCL7A",3,111.466666666667,0.49655,368.166666666667,0.04138,411.9,0.0471233333333333,132.333333333333,0.2977
"BCL7B",2,1755.9,0,16080.3,0,16000.85,0,2922.05,0
"BCL7C",1,778.7,0,6074.6,0,4307.6,0,787,0
"BCL9",1,233,0,5609.3,0,3778,0,214.5,0
"BCL9L",1,165,0,2724.1,0,5174.9,0,484.3,0
"BCLAF1",2,5558.25,0,21448.45,0,17538.2,0,5222.75,0
"BCMO1",1,183.3,0,539.5,0,563.9,0.00345,137.7,0.1931
"BCO2",1,104,0.79655,330.2,0.01724,333.8,0.14828,123.7,0.53448
"BCOR",3,1695,0,12408.2666666667,0,9865.16666666667,0,1160.26666666667,0
"BCORL1",1,158.6,0,1174.2,0,1944.9,0,191.3,0.00345
"BCORL2",1,113.5,0.25517,291.4,0.25172,311.2,0.34138,126.6,0.44483
"BCR",3,155.666666666667,0,2826.36666666667,0,8286.53333333333,0,592.833333333333,0
"BCS1L",1,1218.8,0,12251.4,0,19774.4,0,5885.4,0
"BDH1",3,175.7,0.250573333333333,1415.66666666667,0.02184,1529.4,0.12069,264.5,0.15632
"BDH2",1,168.9,0,1170.9,0,1882.4,0,299.6,0
"BDKRB1",1,101.6,0.8931,294.4,0.1931,306.6,0.4,131.7,0.3069
"BDKRB2",1,106.5,0.68966,289.2,0.27241,339.8,0.12069,135.5,0.23793
"BDNF",7,115.314285714286,0.314777142857143,288.014285714286,0.34926,4462.1,0.126108571428571,1011.44285714286,0.20197
"BDNFOS",1,154.3,0,803.7,0,952.4,0,198.8,0.00345
"BDP1",1,835.8,0,8390.8,0,7670.9,0,689.5,0
"BECN1",1,1684.9,0,11710.3,0,13803,0,3448.2,0
"BEGAIN",1,554.5,0,3749.4,0,298.1,0.56552,119.6,0.68276
"BEND2",1,118.5,0.10345,298.7,0.16897,308.6,0.36897,130.7,0.32414
"BEND3",3,494.133333333333,0.12184,3940.86666666667,0.00115,2812.56666666667,0.0218366666666667,436.3,0.03793
"BEND4",2,107.75,0.593105,271.9,0.57241,311.9,0.339655,127.5,0.431035
"BEND5",1,125.3,0.01724,319.2,0.04828,369.9,0.02414,147,0.05862
"BEND6",2,122.95,0.07069,292,0.35345,600.45,0,126.35,0.44138
"BEND7",3,300.466666666667,0.305746666666667,2264.86666666667,0.190803333333333,4570,0.0448266666666667,790.666666666667,0.0965533333333333
"BEST1",1,115.9,0.15862,285.7,0.32069,298.7,0.55172,127.3,0.41034
"BEST2",1,103.3,0.84138,276.8,0.46897,318,0.26897,121.2,0.62759
"BEST3",1,106.9,0.66897,315.7,0.06207,475.6,0.0069,127.8,0.38621
"BEST4",1,128.4,0.00345,738.1,0,893.5,0,165.7,0.01379
"BET1",1,2105.4,0,7970.9,0,10989.5,0,3806.3,0
"BET1L",1,164.8,0,1254.2,0,4736.8,0,703.1,0
"BET3L",1,111.5,0.38621,314.6,0.06552,297.2,0.57241,133.3,0.28621
"BEX1",1,138.1,0,251.7,0.93103,277.9,0.84138,117,0.8069
"BEX2",1,716.5,0,4294.7,0,2333.7,0,150.1,0.05517
"BEX4",1,1345,0,271.1,0.57241,312.4,0.32759,120.4,0.64483
"BEX5",1,179,0,277.5,0.45862,6797.2,0,214.9,0
"BEXL1",1,333.5,0,306.9,0.11379,388.3,0.01379,138.3,0.17241
"BEYLA",3,109.6,0.490803333333333,271.666666666667,0.56552,283,0.75747,139,0.264366666666667
"BFAR",1,472.9,0,9214,0,13308.8,0,1165.7,0
"BFSP1",1,146.1,0,6719.9,0,1881.3,0,129.8,0.34138
"BFSP2",1,102.2,0.88621,291.7,0.24828,291.7,0.64483,122.8,0.57241
"BGLAP",1,161.4,0,1346.4,0,1559.4,0,227.5,0
"BGN",1,585.1,0,401.7,0.00345,745.3,0,240.6,0
"BHLHA15",1,110,0.48276,305.9,0.11724,384.1,0.01379,118.9,0.70345
"BHLHB2",1,17281.5,0,37502.4,0,37956.3,0,21519.9,0
"BHLHB3",1,288.7,0,5752.7,0,1769.2,0,137.7,0.1931
"BHLHB4",1,112.4,0.31724,275.6,0.48621,312.8,0.32759,134.9,0.25517
"BHLHB9",1,574,0,8886.6,0,9378.4,0,651.3,0
"BHLHE22",1,125.7,0.01379,361.1,0.00345,481.3,0.0069,128.2,0.36897
"BHMT",1,118.5,0.10345,290.9,0.25517,328.6,0.1931,115.5,0.88276
"BHMT2",2,147.05,0.27586,280.9,0.39483,1087.75,0.00517,123.4,0.54655
"BICC1",1,112.1,0.33793,331.5,0.01724,740.9,0,123.5,0.55172
"BICD1",2,138.15,0,1594.65,0,781.35,0.00345,142.1,0.16552
"BICD2",2,179.65,0,1434.75,0,1631.25,0,235.75,0.00862
"BID",3,846.6,0.0275866666666667,8612.66666666667,0,7892.66666666667,0.00344666666666667,1521.43333333333,0.147126666666667
"BIK",1,106,0.72759,570.4,0,678.2,0,127,0.43103
"BIN1",2,651.9,0,6592.85,0,6511.6,0,570.45,0
"BIN2",1,102.1,0.88621,363.8,0.00345,287.2,0.71724,133.4,0.28621
"BIN3",1,172.4,0,1049.6,0,614.9,0,159.9,0.01724
"BIRC2",1,2751.4,0,15130.9,0,21586.8,0,4142.9,0
"BIRC3",3,696.966666666667,0,3804.13333333333,0,12158.9333333333,0,1406.2,0
"BIRC5",2,136.75,0.01724,2020.1,0,2418.15,0,146.2,0.081035
"BIRC6",1,417.2,0,5677,0,4659.6,0,322.4,0
"BIRC7",2,138.95,0.006895,817.15,0.00345,482.3,0.01207,141.1,0.13793
"BIRC8",1,98.8,0.95862,265.7,0.65862,269.1,0.92759,132.6,0.2931
"BIVM",2,816.05,0,6963.1,0,8576.55,0,1644,0
"BLCAP",1,1773.1,0,21121.5,0,45641.8,0,18022.8,0
"BLID",1,123.6,0.02069,269.5,0.60345,512.9,0.0069,160.5,0.01724
"BLK",1,105.7,0.74138,299.4,0.16207,335.1,0.14138,138,0.18276
"BLM",1,457,0,4878.5,0,4217.5,0,511.1,0
"BLMH",1,155.5,0,834,0,766.4,0,182.6,0.00345
"BLNK",1,127.4,0.01034,288.5,0.28966,327,0.20345,123.2,0.55517
"BLOC1S1",1,354.2,0,2792.4,0,2589.1,0,804.7,0
"BLOC1S2",2,284.4,0,2531.05,0,3153.5,0,515.4,0
"BLOC1S3",1,100.5,0.92759,266.7,0.64138,308.9,0.36207,127,0.43103
"BLR1",1,111.1,0.4,315.2,0.06207,301.3,0.5,128,0.36897
"BLVRA",1,4201.4,0,9636.9,0,10552,0,6282.7,0
"BLVRB",1,1599.8,0,5410,0,4080.1,0,1207.8,0
"BLZF1",1,109.1,0.51724,491,0,1463.3,0,164.2,0.01379
"BMF",4,114.125,0.334485,358.65,0.0586225,623.55,0.085345,142.025,0.1715525
"BMI1",1,1413.3,0,6052.4,0,12705.3,0,4886.2,0
"BMP1",4,428.95,0.002585,5937.575,0.0008625,4974.7,0.001725,752.525,0.04655
"BMP10",1,97,0.97586,306.3,0.11724,315.1,0.3069,113.9,0.92759
"BMP15",1,107.7,0.61724,261.3,0.77586,296.4,0.58276,125.5,0.47586
"BMP2",1,153.3,0,245,0.96207,11850.5,0,2574.5,0
"BMP2K",3,454.366666666667,0.05977,4145.46666666667,0,4503.2,0,887,0.226436666666667
"BMP3",1,300.3,0,1632.1,0,343.5,0.1069,131.6,0.31034
"BMP4",3,134,0.648276666666667,290.8,0.390803333333333,18429.0333333333,0,4591.7,0
"BMP5",1,111.6,0.38276,339.9,0.01379,383.1,0.01379,111.2,0.95172
"BMP6",1,132.4,0,514.7,0,986.6,0,146,0.06552
"BMP7",1,118.8,0.0931,688.9,0,300.1,0.53103,133.8,0.27241
"BMP8A",1,102.5,0.87586,258.5,0.83448,270.5,0.92069,125.3,0.47931
"BMP8B",1,217.7,0,2296.8,0,373.3,0.02414,139.1,0.15862
"BMPER",2,105.8,0.70862,256.55,0.71552,605.15,0.113795,142.15,0.46379
"BMPR1A",1,131.2,0.00345,1553.6,0,2108.6,0,158.8,0.01724
"BMPR1B",1,116.9,0.14828,283.7,0.34138,583.8,0,121.2,0.62759
"BMPR2",2,493,0,8733.45,0,14526.25,0,1495.4,0
"BMS1",1,2529.3,0,22475.8,0,24967.1,0,3425.5,0
"BMS1P5",1,184,0,2852.7,0,2634.2,0,176.6,0.00345
"BMX",2,106.45,0.69828,291.15,0.243105,332.7,0.18448,135.35,0.26552
"BNC1",3,126.666666666667,0.0264366666666667,336.3,0.12644,389.833333333333,0.182756666666667,130.566666666667,0.35517
"BNC2",1,129.2,0.00345,688.9,0,2494.2,0,203.1,0.00345
"BNIP1",2,344.05,0,4821.45,0,6976.35,0,603.25,0
"BNIP2",1,3416.2,0,12169.3,0,16005.8,0,5008.6,0
"BNIP3",1,161.1,0,307.2,0.11034,316.4,0.28621,122.3,0.58621
"BNIP3L",2,3081.65,0,19403.65,0,23373.5,0,4613.55,0
"BNIPL",3,132.933333333333,0.145976666666667,353.966666666667,0.16207,409.666666666667,0.241376666666667,136.9,0.28276
"BOC",1,143.7,0,381.2,0.00345,453.6,0.01034,125.3,0.47931
"BOK",1,163.3,0,4070.4,0,8853.2,0,362.1,0
"BOLA1",1,113,0.28276,331.8,0.01724,2444.7,0,174.5,0.00345
"BOLA2",2,856.65,0,9219.75,0,14339.05,0,2812.65,0.001725
"BOLA2B",1,112.9,0.28966,407.6,0.00345,406.1,0.01034,147.4,0.05862
"BOLA3",3,7135,0.06322,15484.7,0.00459666666666667,14921.3333333333,0.143676666666667,8029.43333333333,0.306896666666667
"BOLL",4,103.7,0.81638,306.1,0.1525875,326.45,0.288795,134.125,0.3448275
"BOP1",1,133.9,0,1251.9,0,2259.7,0,159.6,0.01724
"BP75",1,147.9,0,954.1,0,573.4,0.00345,201.2,0.00345
"BPGM",3,456.933333333333,0.05747,3060.36666666667,0.00115,5574.26666666667,0,1299.96666666667,0.00574666666666667
"BPHL",1,2775.3,0,14338.9,0,9965.5,0,2200.8,0
"BPI",1,96.7,0.97931,260.6,0.79655,305.9,0.41034,133.7,0.27586
"BPIL1",1,121.3,0.04138,289.3,0.27241,307.3,0.38966,145.8,0.06552
"BPIL2",1,105.1,0.76552,289.1,0.27241,740.8,0,242.4,0
"BPIL3",1,108.6,0.56207,264.8,0.66897,295.2,0.6,117.2,0.8
"BPNT1",1,428.6,0,5924.3,0,10754.8,0,897.9,0
"BPTF",2,471.95,0,9144.45,0,6651.55,0,546.2,0
"BPY2",1,111.2,0.4,285.2,0.33103,305.7,0.41034,129.2,0.34828
"BPY2B",1,106.3,0.69655,297.2,0.17241,341,0.11724,137.2,0.20345
"BPY2C",1,108.1,0.58621,260.3,0.80345,304.4,0.43103,136,0.22759
"BRAF",1,432,0,9822,0,7944.6,0,255.2,0
"BRAP",1,116.8,0.15172,298.9,0.16897,313.3,0.32759,131.8,0.3069
"BRCA1",3,733,0.0252866666666667,5738.5,0.00115,6057.03333333333,0.00344666666666667,1043.2,0.04023
"BRCA2",1,184.8,0,4072.3,0,4258.5,0,224.9,0
"BRCC3",1,118.9,0.0931,4364.8,0,5321.4,0,157.4,0.01724
"BRD1",1,118.1,0.11034,2182.1,0,2820.9,0,162,0.01724
"BRD2",1,5762.2,0,21654.6,0,20865,0,4213.6,0
"BRD3",1,523.4,0,5382.9,0,10191.9,0,1548.2,0
"BRD4",2,469.1,0.39138,11133.75,0,9462.85,0.00345,387.75,0.113795
"BRD7",1,4040.8,0,12268.6,0,13839.9,0,6198.7,0
"BRD7P3",1,107.4,0.62759,311.2,0.07586,308.5,0.36897,137.3,0.2
"BRD8",3,2029.16666666667,0.285056666666667,8896.4,0.00115,10878.4333333333,0.00344666666666667,2901.06666666667,0.294253333333333
"BRD9",2,1673.25,0,6743.3,0,12575.7,0,4797.7,0
"BRDG1",1,104.9,0.77586,311.2,0.07586,283.4,0.78276,130.5,0.32414
"BRDT",3,111.766666666667,0.363216666666667,289.166666666667,0.481606666666667,290.466666666667,0.57931,122.6,0.595403333333333
"BRE",3,309.966666666667,0.0517233333333333,7886.26666666667,0.00115,8090.1,0.04023,547.533333333333,0.07701
"BREA2",1,140.5,0,520.1,0,1116.6,0,208.8,0
"BRF1",3,187.466666666667,0.0528733333333333,2435.5,0.187356666666667,3408,0.00344666666666667,303.533333333333,0.245976666666667
"BRF2",1,288.9,0,6501.2,0,16201.6,0,1366.3,0
"BRI3",1,2155.8,0,16173.7,0,25603.3,0,6550.5,0
"BRI3BP",3,283.733333333333,0.00115,5542.8,0,6014.53333333333,0,332.366666666667,0.00344666666666667
"BRIP1",1,136.5,0,2132.8,0,1281.1,0,140.2,0.14138
"BRIX1",2,4555.1,0,23147.7,0,25124.75,0,7997.15,0
"BRMS1",2,5033.15,0,12213.75,0,18149.85,0,9273.4,0
"BRMS1L",2,297.65,0,3765.65,0,3806.5,0,430.35,0
"BRP44",1,2301.6,0,5997.9,0,5473.5,0,2587.9,0
"BRP44L",2,796.45,0,13300.6,0,19733.35,0,2561.65,0
"BRPF1",2,1117.6,0,12511.45,0,14377.65,0,1950.7,0
"BRPF3",1,3019.9,0,9068.9,0,8012.5,0,3011.5,0
"BRS3",1,117.4,0.12759,271.1,0.57241,329.8,0.18621,112.6,0.94138
"BRSK1",1,492.2,0,6557.7,0,6187.5,0,217.1,0
"BRSK2",1,154.6,0,915.2,0,588.6,0,124.4,0.50345
"BRUNOL4",2,115.85,0.17759,299.35,0.25,339.1,0.260345,134.65,0.246555
"BRUNOL5",1,110,0.48276,305.8,0.11724,304.5,0.43103,110.6,0.95862
"BRUNOL6",1,233.8,0,731.9,0,510,0.0069,206.5,0.00345
"BRWD1",5,547.64,0.016552,6165.2,0.002758,4656.5,0.002068,443.78,0.185518
"BRWD2",2,2593.9,0,12989.85,0,15205.65,0,4813.8,0
"BRWD3",1,514.1,0,9432.6,0,7217.7,0,391.8,0
"BSCL2",1,228,0,5442.1,0,9586.6,0,1072.9,0
"BSDC1",1,1538.5,0,14213.9,0,16799.2,0,3424.9,0
"BSG",2,8943.65,0.293105,21498.15,0.006895,21781.45,0.00517,12264.65,0.010345
"BSN",1,179.6,0,2260.1,0,1511.2,0,163.7,0.01379
"BSND",1,100.7,0.92414,260.9,0.78621,377,0.02069,145,0.07931
"BSPH1",1,114.4,0.21379,297,0.17241,350.3,0.07241,119.1,0.6931
"BSPRY",1,145.5,0,278.1,0.44483,326.8,0.20345,138.3,0.17586
"BST1",1,120.9,0.04828,354,0.0069,1461.9,0,206.2,0.00345
"BST2",1,124.3,0.02069,641.3,0,1532.1,0,251.2,0
"BSX",1,111.5,0.38621,334.2,0.01379,345.2,0.09655,132.3,0.29655
"BTAF1",1,590.8,0,14292.6,0,18260.9,0,1408,0
"BTBD1",2,2305.3,0,10111.55,0,11983.35,0,3182.95,0
"BTBD10",1,2395.8,0,13580.2,0,19362.6,0,6774.7,0
"BTBD11",4,117.975,0.335345,288.675,0.3982775,2670.15,0.356035,484.55,0.635345
"BTBD12",1,419.7,0,3497,0,7148.1,0,497.3,0
"BTBD15",1,222,0,2125.6,0,3365.2,0,516.8,0
"BTBD16",1,118,0.11034,290.8,0.25517,1470,0,148.3,0.05517
"BTBD17",1,104.6,0.77931,290.7,0.25517,346,0.0931,118.1,0.75517
"BTBD2",1,627.8,0,8176.4,0,6747.4,0,810.9,0
"BTBD3",3,244.666666666667,0,4307.06666666667,0,3811.36666666667,0,239.666666666667,0.00115
"BTBD6",1,350,0,367.4,0.00345,11931.3,0,3317.4,0
"BTBD7",3,464.533333333333,0,5251.9,0,5235.53333333333,0,573.6,0.00574666666666667
"BTBD8",2,363.05,0,2635.45,0,3048.6,0,327.25,0.001725
"BTBD9",1,117.6,0.12759,349,0.0069,548.5,0.00345,158.7,0.01724
"BTC",1,378.2,0,5847.8,0,3255.7,0,405.9,0
"BTD",1,141,0,1013.3,0,1148.9,0,175.6,0.00345
"BTF3",3,13899.2,0,21392.9,0,20800.0333333333,0,13689.9333333333,0.00459666666666667
"BTF3L1",1,114.3,0.22414,280.5,0.38276,306.5,0.4,146.4,0.06552
"BTF3L4",1,2081.9,0,15056.2,0,16642,0,3099.5,0
"BTG1",1,5111.8,0,12644.8,0,16403.3,0,11538.2,0
"BTG2",1,876.5,0,8320.5,0,9042.5,0,901.1,0
"BTG3",2,1937.15,0,8390.1,0,10433.95,0,2662.65,0
"BTG4",1,103.2,0.85517,271.2,0.57241,313.7,0.32414,118.9,0.70345
"BTK",1,184.3,0,371.3,0.00345,400.3,0.01034,129.5,0.34828
"BTLA",2,119.2,0.106895,291.85,0.34138,337.2,0.196555,136,0.260345
"BTN1A1",1,104.3,0.7931,296.4,0.17586,314.6,0.3069,144.2,0.08621
"BTN2A1",2,376.7,0,3579.95,0,6594,0,860.9,0
"BTN2A2",2,213.5,0,2366.6,0,3915.9,0,340.95,0
"BTN2A3",1,128,0.0069,585.5,0,982.7,0,133,0.28966
"BTN3A1",2,349.55,0,2377.3,0,5443.35,0,1008.9,0
"BTN3A2",1,793.2,0,4479.8,0,14096.9,0,4113.3,0
"BTN3A3",1,1166,0,5895.1,0,17268.5,0,6739,0
"BTNL2",1,107.5,0.62759,318.2,0.04828,310.7,0.35172,132.7,0.28966
"BTNL3",4,109.125,0.5293075,271.05,0.5689675,299.9,0.5318975,120.825,0.6181025
"BTNL8",1,99,0.95862,287.4,0.3,285.9,0.74828,121.5,0.62414
"BTNL9",1,212.3,0,2515.3,0,940.9,0,153.8,0.02759
"BTRC",2,129.1,0.393105,792.05,0,1353.5,0.00345,227.3,0.227585
"BUB1",1,2825.1,0,11998.5,0,9822.4,0,1129.9,0
"BUB1B",1,206,0,2170.8,0,2029.9,0,170.6,0.01034
"BUB3",4,3298.775,0,12435.95,0,15394.075,0,5158.525,0
"BUD13",1,474.2,0,8333.7,0,9918.1,0,638,0
"BUD31",1,889.2,0,13113.4,0,15392.4,0,1571.5,0
"BVES",3,116.566666666667,0.37931,287.766666666667,0.317243333333333,310.7,0.455173333333333,137.066666666667,0.3
"BYSL",1,1383.9,0,18183.2,0,20392.1,0,2445.3,0
"BZRAP1",1,143.2,0,267.6,0.62414,311.1,0.34138,133.9,0.27241
"BZRPL1",1,108.2,0.58621,307.8,0.1069,341,0.11724,129.3,0.34828
"BZW1",1,527.9,0,13605.4,0,15510.6,0,757.5,0
"BZW2",1,12236.4,0,30891.1,0,30795.7,0,15754.7,0
"C10orf10",1,1045.9,0,9498.6,0,6795.1,0,1609.7,0
"C10orf104",1,711.1,0,8692.4,0,9724.6,0,911.4,0
"C10orf107",1,102.8,0.86897,254.1,0.88276,310,0.35862,116.3,0.84483
"C10orf11",1,131.5,0,318.3,0.04828,337.6,0.12759,136.5,0.21724
"C10orf110",1,126.7,0.01379,560.6,0,656.4,0,161.5,0.01724
"C10orf111",1,103.3,0.85172,389.1,0.00345,292.8,0.63793,112.8,0.93793
"C10orf113",1,117.9,0.11034,280.6,0.38276,314,0.32069,126.9,0.43448
"C10orf114",1,214.7,0,2014.3,0,1509,0,229.1,0
"C10orf116",1,1929.5,0,39517.6,0,40582.2,0,6574.3,0
"C10orf118",1,116.7,0.15172,295.2,0.18621,369.3,0.02414,125.4,0.47931
"C10orf119",1,508,0,3508.7,0,6850.7,0,1010.6,0
"C10orf12",1,1053,0,4873.7,0,5567.9,0,928.2,0
"C10orf120",1,110.4,0.44483,259.9,0.8069,288.3,0.71379,123.4,0.55172
