"","GENE_SYMBOL","UL_mean","nonUL_mean","DE_UL","Magnitude","FoldChange_UL"
"SPINK2","SPINK2",9.12428571428571,9.91960784313726,-0.795322128851542,0.795322128851542,0.9198232287578
"TBX4","TBX4",5.44428571428571,6.23921568627451,-0.794929971988795,0.794929971988795,0.872591362126245
"CAPN11","CAPN11",14.8728571428571,14.078431372549,0.794425770308123,0.794425770308123,1.05642857142857
"CCNB1","CCNB1",35.4564285714286,34.6647058823529,0.791722689075634,0.791722689075634,1.02283944631646
"ACTL7B","ACTL7B",6.09285714285714,6.8843137254902,-0.791456582633054,0.791456582633054,0.885034788623509
"DHCR7","DHCR7",67.8457142857143,68.6362745098039,-0.790560224089646,0.790560224089646,0.988481889063243
"HSF4","HSF4",34.1442857142857,33.3549019607843,0.789383753501404,0.789383753501404,1.02366619918204
"GAS8","GAS8",68.0264285714286,67.2372549019608,0.789173669467786,0.789173669467786,1.01173714885622
"SPTBN2","SPTBN2",19.7157142857143,18.9274509803922,0.788263305322129,0.788263305322129,1.04164656435453
"CD27","CD27",37.8042857142857,38.5921568627451,-0.787871148459388,0.787871148459388,0.979584682160639
"CATR1","CATR1",2.54,3.32745098039216,-0.787450980392157,0.787450980392157,0.763347083087801
"ST7L","ST7L",52.4422857142857,51.6554901960784,0.786795518207285,0.786795518207285,1.01523159523258
"CYP2C18","CYP2C18",14.1578571428571,13.371568627451,0.786288515406163,0.786288515406163,1.05880301236998
"SCN1A","SCN1A",6.24428571428571,7.03039215686274,-0.78610644257703,0.78610644257703,0.888184552861725
"PIP","PIP",18.9571428571429,19.743137254902,-0.785994397759104,0.785994397759104,0.960188981740278
"DCHS2","DCHS2",11.2585714285714,12.0441176470588,-0.785546218487395,0.785546218487395,0.934777603349031
"MBL2","MBL2",5.95285714285714,6.73823529411765,-0.785378151260504,0.785378151260504,0.883444534513936
"CNNM1","CNNM1",20.4042857142857,21.1882352941176,-0.783949579831933,0.783949579831933,0.963000713889111
"LY6D","LY6D",13.3471428571429,12.5647058823529,0.782436974789915,0.782436974789915,1.06227260567149
"ADCY10","ADCY10",9.805,10.5872549019608,-0.782254901960785,0.782254901960785,0.926113529030464
"MNX1","MNX1",9.98857142857143,10.7696078431373,-0.781036414565826,0.781036414565826,0.927477729371217
"FSHR","FSHR",4.38,5.16078431372549,-0.780784313725491,0.780784313725491,0.84870820668693
"GABRA4","GABRA4",22.9385714285714,22.1588235294118,0.779747899159663,0.779747899159663,1.03518904774546
"REG1P","REG1P",8.11285714285714,7.33529411764706,0.777563025210084,0.777563025210084,1.10600297857716
"SLC27A6","SLC27A6",17.7,18.4745098039216,-0.774509803921568,0.774509803921568,0.958076841434938
"F12","F12",13.4285714285714,14.2029411764706,-0.77436974789916,0.77436974789916,0.945478211993016
"S100G","S100G",5.51857142857143,6.2921568627451,-0.773585434173669,0.773585434173669,0.87705560254641
"NTF3","NTF3",42.2378571428571,43.0107843137255,-0.772927170868343,0.772927170868343,0.982029456490945
"DRD1","DRD1",3.98714285714286,4.75882352941176,-0.771680672268908,0.771680672268908,0.837842133144978
"PITX2","PITX2",8.64142857142857,7.87058823529412,0.770840336134453,0.770840336134453,1.09793935511424
"KCNQ2","KCNQ2",10.1342857142857,10.9045751633987,-0.770289449112978,0.770289449112978,0.929360893242454
"IL21","IL21",21.2642857142857,20.4980392156863,0.766246498599443,0.766246498599443,1.03738145344229
"HPCAL4","HPCAL4",12.9821428571429,13.7480392156863,-0.765896358543417,0.765896358543417,0.944290502337997
"AKAP8","AKAP8",173.577142857143,172.811764705882,0.765378151260506,0.765378151260506,1.00442897017205
"FRMPD4","FRMPD4",11.4271428571429,12.1911764705882,-0.764033613445378,0.764033613445378,0.937328967775295
"TMED1","TMED1",136.731428571429,135.96862745098,0.762801120448188,0.762801120448188,1.0056101259147
"NUDT6","NUDT6",55.3457142857143,54.5843137254902,0.761400560224089,0.761400560224089,1.01394907269611
"NMU","NMU",6.17857142857143,6.93921568627451,-0.760644257703081,0.760644257703081,0.890384693012554
"TCERG1","TCERG1",185.797619047619,185.037908496732,0.759710550887121,0.759710550887121,1.00410570221561
"REG1A","REG1A",11.1428571428571,11.9019607843137,-0.759103641456583,0.759103641456583,0.936220287126381
"HRH3","HRH3",21.4310714285714,20.6720588235294,0.759012605042017,0.759012605042017,1.03671683655322
"GBX2","GBX2",5.55571428571429,4.79803921568627,0.757675070028012,0.757675070028012,1.15791348006305
"EDA2R","EDA2R",23.8528571428571,24.6098039215686,-0.756946778711484,0.756946778711484,0.969242063808233
"SERPINB4","SERPINB4",6.34142857142857,7.09607843137255,-0.754649859943977,0.754649859943977,0.893652548059843
"IL36G","IL36G",14.6642857142857,13.9098039215686,0.754481792717087,0.754481792717087,1.05424100849813
"SLC9A3","SLC9A3",4.74,5.4921568627451,-0.752156862745098,0.752156862745098,0.863048911103177
"ZNF701","ZNF701",31.615,32.3666666666667,-0.751666666666669,0.751666666666669,0.976776519052522
"CCNO","CCNO",15.7985714285714,15.0470588235294,0.751512605042016,0.751512605042016,1.04994415279794
"C7orf69","C7orf69",7.45571428571429,8.20588235294118,-0.75016806722689,0.75016806722689,0.908581669226831
"ICAM4","ICAM4",12.5385714285714,13.2882352941176,-0.74966386554622,0.74966386554622,0.943584392588378
"HAVCR1","HAVCR1",13.1614285714286,12.4117647058824,0.749663865546218,0.749663865546218,1.06039945836154
"MOBP","MOBP",17.3249285714286,18.0727450980392,-0.747816526610645,0.747816526610645,0.958621862779898
"CYB561D2","CYB561D2",59.7671428571429,60.5137254901961,-0.746582633053222,0.746582633053222,0.987662590147847
"KRT3","KRT3",36.8071428571429,36.0607843137255,0.746358543417365,0.746358543417365,1.02069723544902
"FOXC2","FOXC2",72.5664285714286,71.8205882352941,0.745840336134449,0.745840336134449,1.01038477064113
"TBC1D2","TBC1D2",29.3971428571429,30.1411764705882,-0.744033613445378,0.744033613445378,0.97531504405041
"APCS","APCS",26.6585714285714,27.4019607843137,-0.743389355742298,0.743389355742298,0.972870943010478
"TOX3","TOX3",23.6169047619048,22.8745098039216,0.742394957983194,0.742394957983194,1.0324551198844
"CELA2B","CELA2B",12.6357142857143,13.3745098039216,-0.738795518207283,0.738795518207283,0.944760927388107
"GABRA1","GABRA1",6.15642857142857,6.89411764705882,-0.737689075630253,0.737689075630253,0.892997318381278
"GRAP","GRAP",17.4,16.6633986928105,0.736601307189542,0.736601307189542,1.04420474602863
"MATN1","MATN1",17.945,18.6813725490196,-0.736372549019606,0.736372549019606,0.960582524271845
"MAST1","MAST1",7.61285714285714,8.34901960784314,-0.736162464985995,0.736162464985995,0.911826477890357
"SPDYE2","SPDYE2",82.3504761904762,83.0862745098039,-0.735798319327742,0.735798319327742,0.99114416522261
"TUBB1","TUBB1",15.9307142857143,15.1950980392157,0.7356162464986,0.7356162464986,1.04841141824818
"BFSP2","BFSP2",11.21,10.4745098039216,0.73549019607843,0.73549019607843,1.0702171471359
"SULT2A1","SULT2A1",7.24642857142857,7.97941176470588,-0.732983193277311,0.732983193277311,0.908140698225475
"LHX5","LHX5",6.46571428571429,7.19803921568627,-0.732324929971989,0.732324929971989,0.89826049733432
"RNFT1","RNFT1",31.5485714285714,30.8166666666667,0.731904761904762,0.731904761904762,1.0237502897319
"SLC15A1","SLC15A1",15.325,16.0549019607843,-0.729901960784314,0.729901960784314,0.954537127503665
"MS4A5","MS4A5",10.8942857142857,10.1647058823529,0.729579831932774,0.729579831932774,1.0717757936508
"DOCK2","DOCK2",17.6892857142857,18.4186274509804,-0.729341736694678,0.729341736694678,0.960401949676447
"TAP2","TAP2",58.7022619047619,57.9730392156863,0.729222689075627,0.729222689075627,1.01257865205863
"PRSS21","PRSS21",14.53,15.2588235294118,-0.728823529411766,0.728823529411766,0.952235929067076
"CFHR5","CFHR5",2.125,2.85294117647059,-0.727941176470588,0.727941176470588,0.744845360824742
"IDI2-AS1","IDI2-AS1",22.2485714285714,22.9764705882353,-0.727899159663867,0.727899159663867,0.968319801038693
"SFTPB","SFTPB",39.7075,40.4352941176471,-0.727794117647058,0.727794117647058,0.982001018329938
"ACOXL","ACOXL",7.88428571428571,8.61176470588235,-0.727478991596638,0.727478991596638,0.915524980483997
"HAND1","HAND1",23.91,23.1843137254902,0.725686274509805,0.725686274509805,1.03130074424898
"SHOX","SHOX",7.38428571428571,8.10882352941177,-0.724537815126051,0.724537815126051,0.910648220115031
"C4orf6","C4orf6",9.03285714285714,9.75686274509804,-0.724005602240897,0.724005602240897,0.925795245751033
"SERPINB5","SERPINB5",5.65571428571429,6.37843137254902,-0.722717086834734,0.722717086834734,0.886693601510694
"VPREB3","VPREB3",29.6285714285714,30.3509803921569,-0.722408963585437,0.722408963585437,0.97619816710197
"SGCG","SGCG",5.74428571428571,6.46666666666667,-0.722380952380952,0.722380952380952,0.888291605301913
"HES2","HES2",6.14071428571429,6.85816993464052,-0.717455648926236,0.717455648926236,0.895386720398634
"LRP5L","LRP5L",35.1057142857143,34.3901960784314,0.715518207282912,0.715518207282912,1.02080587751379
"ZNF223","ZNF223",44.2207142857143,43.5058823529412,0.714831932773109,0.714831932773109,1.01643069612918
"AKAP4","AKAP4",8.97571428571429,9.69019607843137,-0.714481792717086,0.714481792717086,0.926267560848703
"CEACAM8","CEACAM8",4.68428571428571,3.97058823529412,0.713697478991596,0.713697478991596,1.17974603174603
"GPR50","GPR50",6.54142857142857,7.25490196078431,-0.713473389355743,0.713473389355743,0.901656370656371
"LIMD2","LIMD2",15.2133333333333,15.9267973856209,-0.713464052287575,0.713464052287575,0.955203545633617
"FBXO4","FBXO4",37.1433333333333,37.8565359477124,-0.713202614379078,0.713202614379078,0.981160383629285
"SPAG6","SPAG6",13.6214285714286,14.3333333333333,-0.711904761904762,0.711904761904762,0.950332225913625
"SURF2","SURF2",84.0714285714286,84.7823529411765,-0.7109243697479,0.7109243697479,0.99161471290799
"CYP2W1","CYP2W1",41.16,41.8705882352941,-0.710588235294118,0.710588235294118,0.983028940713684
"CPB2","CPB2",9.19428571428571,9.90392156862745,-0.709635854341737,0.709635854341737,0.928347993325225
"AOC2","AOC2",27.0257142857143,27.7333333333333,-0.707619047619048,0.707619047619048,0.974484890109892
"IMPG1","IMPG1",2.17285714285714,2.88039215686275,-0.707535014005602,0.707535014005602,0.754361567635902
"KCNJ1","KCNJ1",6.55714285714286,5.85,0.707142857142857,0.707142857142857,1.12087912087912
"SERPINA7","SERPINA7",12.6157142857143,13.321568627451,-0.705854341736696,0.705854341736696,0.94701417216872
"BIK","BIK",7.99285714285714,7.28823529411765,0.704621848739496,0.704621848739496,1.09667934970598
"ERCC6L","ERCC6L",6.85857142857143,7.56274509803922,-0.704173669467787,0.704173669467787,0.906889144042372
"ASIP","ASIP",10.3628571428571,11.0666666666667,-0.703809523809523,0.703809523809523,0.936402753872627
"C12orf49","C12orf49",69.5272857142857,70.2309803921569,-0.703694677871155,0.703694677871155,0.989980281153105
"HIBCH","HIBCH",293.282857142857,293.986274509804,-0.70341736694678,0.70341736694678,0.997607312218504
"HEY2","HEY2",85.8271428571429,86.5303921568627,-0.703249299719886,0.703249299719886,0.991872805817811
"TLX2","TLX2",10.0928571428571,10.7950980392157,-0.702240896358543,0.702240896358543,0.934948168714397
"C10orf57","C10orf57",84.3271428571429,85.028431372549,-0.701288515406162,0.701288515406162,0.991752305621946
"OR1A2","OR1A2",7.85,8.55098039215686,-0.700980392156863,0.700980392156863,0.918023389130933
"IGF2BP3","IGF2BP3",11.7466666666667,11.0459150326797,0.700751633986933,0.700751633986933,1.06343988994246
"PBOV1","PBOV1",9.765,10.4656862745098,-0.700686274509803,0.700686274509803,0.933049180327869
"SLC25A30","SLC25A30",37.2228571428571,36.5225490196078,0.7003081232493,0.7003081232493,1.0191746781659
"CDC25C","CDC25C",10.0442857142857,10.7418300653595,-0.697544351073759,0.697544351073759,0.935062801512448
"RDH16","RDH16",21.57,22.2666666666667,-0.696666666666665,0.696666666666665,0.968712574850298
"RFPL2","RFPL2",19.37,20.0666666666667,-0.696666666666665,0.696666666666665,0.965282392026577
"TNFRSF13B","TNFRSF13B",38.6885714285714,39.3843137254902,-0.695742296918766,0.695742296918766,0.982334532936942
"PRO2949","PRO2949",10.8035714285714,11.4990196078431,-0.695448179271709,0.695448179271709,0.939521089363361
"HIST1H1A","HIST1H1A",27.0985714285714,26.4039215686275,0.694649859943976,0.694649859943976,1.02630858670514
"LRIF1","LRIF1",59.1857142857143,58.4921568627451,0.693557422969185,0.693557422969185,1.01185727215696
"FAM35A","FAM35A",468.012142857143,467.319607843137,0.692535014005614,0.692535014005614,1.00148193014456
"TAS2R3","TAS2R3",2.99,3.68235294117647,-0.69235294117647,0.69235294117647,0.811980830670927
"DCAF15","DCAF15",28.5475,29.2397058823529,-0.69220588235294,0.69220588235294,0.976326510083993
"MAPK4","MAPK4",14.1007142857143,13.4091503267974,0.6915639589169,0.6915639589169,1.05157403281063
"SFTPD","SFTPD",8.75571428571429,9.44705882352941,-0.691344537815127,0.691344537815127,0.92681907133962
"ACTL6B","ACTL6B",10.3964285714286,9.70588235294118,0.690546218487397,0.690546218487397,1.07114718614719
"MAGEA1","MAGEA1",8.74571428571429,9.43529411764706,-0.689579831932774,0.689579831932774,0.926914855717849
"SLC26A3","SLC26A3",6.11857142857143,6.8078431372549,-0.689271708683473,0.689271708683473,0.898753291639237
"AGFG1","AGFG1",180.749357142857,180.060490196078,0.688866946778717,0.688866946778717,1.00382575292353
"TTC9","TTC9",10.9266666666667,11.6137254901961,-0.687058823529417,0.687058823529417,0.940840790140133
"TEX11","TEX11",6.97952380952381,6.29281045751634,0.686713352007471,0.686713352007471,1.10912665440085
"LECT2","LECT2",6.14428571428571,6.82941176470588,-0.685126050420168,0.685126050420168,0.899680078749846
"SERPINB3","SERPINB3",14.6914285714286,15.3764705882353,-0.685042016806722,0.685042016806722,0.955448682916167
"ETV1","ETV1",29.3261428571429,30.0107843137255,-0.684641456582636,0.684641456582636,0.977186818930638
"ZNF287","ZNF287",26.5942857142857,25.9098039215686,0.68448179271709,0.68448179271709,1.02641786849445
"ZIC1","ZIC1",5.86690476190476,6.55032679738562,-0.683422035480859,0.683422035480859,0.895665963451834
"KIAA0319","KIAA0319",9.19571428571428,9.87549019607843,-0.679775910364146,0.679775910364146,0.93116535008722
"PRAME","PRAME",22.5035714285714,23.1823529411765,-0.678781512605042,0.678781512605042,0.970719904302749
"KIAA0748","KIAA0748",17.1714285714286,17.85,-0.678571428571431,0.678571428571431,0.961984793917569
"IL2","IL2",5.11428571428571,5.7921568627451,-0.677871148459384,0.677871148459384,0.882967404971466
"ST8SIA3","ST8SIA3",14.5447619047619,13.8686274509804,0.676134453781511,0.676134453781511,1.04875280240754
"MSC","MSC",23.5385714285714,22.8627450980392,0.675826330532214,0.675826330532214,1.02956015682431
"IL4","IL4",4.58142857142857,5.25686274509804,-0.675434173669467,0.675434173669467,0.8715138274631
"KIAA0408","KIAA0408",16.5985714285714,15.9235294117647,0.675042016806723,0.675042016806723,1.04239273840308
"SLCO1B1","SLCO1B1",10.4014285714286,11.0764705882353,-0.675042016806723,0.675042016806723,0.939056217282454
"CCDC93","CCDC93",71.2482142857143,70.5735294117647,0.674684873949602,0.674684873949602,1.00956002738666
"MSLN","MSLN",42.7928571428571,43.4666666666667,-0.673809523809524,0.673809523809524,0.98449824715162
"MYEF2","MYEF2",32.4042857142857,31.7313725490196,0.672913165266117,0.672913165266117,1.02120655714551
"SKA1","SKA1",7.70857142857143,7.03627450980392,0.672296918767507,0.672296918767507,1.09554728398256
"ZNF234","ZNF234",56.7542857142857,56.0823529411765,0.671932773109241,0.671932773109241,1.01198118013725
"RSPH6A","RSPH6A",34.6685714285714,35.3401960784314,-0.67162464985995,0.67162464985995,0.980995446421139
"CUX2","CUX2",11.4157142857143,12.0862745098039,-0.670560224089636,0.670560224089636,0.944518865300828
"VSX1","VSX1",20.3564285714286,19.6867647058824,0.669663865546219,0.669663865546219,1.03401594297239
"DUSP7","DUSP7",67.1921428571429,67.8607843137255,-0.668641456582634,0.668641456582634,0.990146865183706
"RAG2","RAG2",4.72857142857143,5.39607843137255,-0.667507002801121,0.667507002801121,0.876297757475083
"PCDHB17","PCDHB17",3.22285714285714,3.89019607843137,-0.66733893557423,0.66733893557423,0.828456221198157
"MGAM","MGAM",6.18,5.51372549019608,0.666274509803921,0.666274509803921,1.12083926031294
"HSF2BP","HSF2BP",26.3914285714286,25.7254901960784,0.665938375350141,0.665938375350141,1.02588632404181
"NRG1","NRG1",15.4804761904762,16.1457516339869,-0.665275443510742,0.665275443510742,0.958795635000956
"LRRC37A3","LRRC37A3",44.3995238095238,45.0647058823529,-0.665182072829126,0.665182072829126,0.985239400550718
"APBA1","APBA1",32.3685714285714,33.0333333333333,-0.664761904761903,0.664761904761903,0.979876027101052
"MYNN","MYNN",75.5809523809524,76.2454248366013,-0.664472455648919,0.664472455648919,0.991285084225409
"F9","F9",10.9985714285714,10.3352941176471,0.66327731092437,0.66327731092437,1.06417594926416
"FRMPD1","FRMPD1",12.2342857142857,11.5725490196078,0.661736694677872,0.661736694677872,1.05718158493489
"TTLL4","TTLL4",38.0892857142857,37.4290849673203,0.660200746965444,0.660200746965444,1.01763870924287
"PAPOLB","PAPOLB",6.02714285714286,6.68725490196078,-0.660112044817928,0.660112044817928,0.901288039039103
"MSH2","MSH2",117.82,118.476470588235,-0.656470588235308,0.656470588235308,0.994459063601611
"HNF4A","HNF4A",17.7770238095238,17.1205882352941,0.656435574229693,0.656435574229693,1.03834188201994
"MBD5","MBD5",57.1857142857143,57.8411764705882,-0.655462184873947,0.655462184873947,0.988667896732578
"FAM169A","FAM169A",29.1321428571429,29.7872549019608,-0.65511204481793,0.65511204481793,0.978006968182396
"SCRT1","SCRT1",9.47,10.1245098039216,-0.654509803921568,0.654509803921568,0.935353926600172
