"","GSM1399027.CBD","GSM1399028.CTRL","GSM1399029.CBD","GSM1399030.CTRL","GSM1399031.CBD","GSM1399032.CTRL"
"6905",10.6274,10.7276,10.8757,10.5407,9.91834,10.5457
"6906",5.62959,6.25895,7.58748,6.48718,5.15897,5.50014
"6907",8.71569,8.80792,8.7316,8.64583,8.79775,9.02748
"6908",7.79093,7.50338,7.46086,7.30288,6.9325,7.42398
"6909",5.98059,6.04634,5.94407,5.86277,5.70588,5.77176
"6910",8.60262,8.55215,8.63251,8.36198,8.85185,8.72956
"6911",12.4092,12.3307,11.8933,12.0643,11.7791,12.2991
"6912",12.9782,12.9904,13.0231,12.9178,12.1924,12.5233
"6913",5.79421,6.03827,6.97154,7.83804,6.61972,7.46306
"6914",7.09067,7.10524,6.8302,6.71775,7.78992,7.76401
"6915",6.66796,6.76221,6.92322,7.05677,6.6457,6.26473
"6916",5.69781,5.73895,5.83119,5.91269,5.37933,5.50056
"6917",7.73782,7.9342,8.35672,8.45847,7.89461,7.86133
"6918",7.56377,7.18093,7.05242,7.6411,7.72156,6.80106
"6919",9.18428,8.9376,8.85085,8.87772,9.13804,9.41671
"6920",10.9337,10.9835,10.7199,10.5616,10.8282,10.9009
"6921",10.6619,10.7596,10.5189,10.4786,10.906,10.9275
"6922",5.55141,5.82118,5.64277,5.96507,6.23257,6.42099
"6923",7.88061,7.80993,7.67195,8.69094,7.49982,7.64528
"6924",9.23651,9.21395,9.07096,9.32948,8.94425,8.97108
"6925",9.03021,8.97301,8.16995,8.17724,8.55771,8.44284
"6926",9.40709,9.35622,9.21195,9.0317,9.02295,9.10544
"6927",7.80036,7.54677,7.52736,7.50283,7.95023,7.56289
"6928",9.70689,9.56294,9.56589,9.06365,9.64752,9.45064
"6929",10.4508,10.3331,9.95237,10.3111,9.67066,9.88793
"6930",8.88565,8.67063,8.2536,8.45274,8.6063,8.69414
"6931",7.90295,8.04218,8.06184,7.41994,6.87623,6.87668
"6932",10.6351,10.6936,11.4329,10.9255,10.8641,10.9171
"6933",10.2706,9.77862,8.67078,6.97829,6.42498,6.37616
"6934",8.13889,8.01674,8.25866,8.17445,8.12026,8.00088
"6935",6.40282,6.40392,6.58722,6.37928,6.17875,6.24135
"6936",7.70605,7.60378,7.87347,8.00998,7.86651,7.87201
"6937",7.40683,7.35188,7.53676,7.6324,7.24283,7.04604
"6938",7.60777,7.58318,7.82625,7.70897,7.7241,7.78081
"6939",8.22484,8.35303,8.35633,8.30165,8.05572,7.97864
"6940",6.64408,6.6211,6.88034,6.97796,7.59733,8.16853
"6941",11.1075,11.0975,10.993,11.543,11.4025,11.4675
"6942",9.50375,9.66027,9.62747,9.69397,9.66217,9.6218
"6943",11.0295,10.9489,10.8581,10.2383,10.9782,10.8107
"6944",8.75821,8.77926,8.74346,9.23096,9.12679,9.72433
"6945",6.5167,6.62206,6.12104,7.01796,6.86462,7.0118
"6946",7.63434,7.67243,7.97742,7.91909,8.90746,8.90929
"6947",11.2303,10.9951,10.3267,8.92522,10.3568,9.07815
"6948",8.80296,8.80751,8.6541,8.71466,8.36876,8.40261
"6949",7.65206,7.6571,7.70352,7.71717,8.39572,8.52288
"6950",8.57741,8.80458,8.63412,8.21782,9.89745,9.16464
"6951",6.30112,6.64964,6.39674,6.48304,6.13837,5.77523
"6952",7.12375,7.06695,7.08435,7.36444,6.87149,6.8546
"6953",8.49319,8.50913,8.66325,8.49018,8.18823,8.15867
"6954",7.16812,7.17978,7.45452,7.34871,7.13211,7.26866
"6955",6.71155,6.74828,7.11932,6.87697,6.68716,6.65226
"6956",6.12209,6.09866,6.41855,6.24847,5.9334,5.81771
"6957",5.92436,5.95774,6.22012,6.36325,6.05382,5.97979
"6958",5.59271,5.62656,5.91075,5.67565,6.46252,6.06173
"6959",8.15751,8.08698,7.96907,8.02929,7.74528,7.77189
"6960",6.55343,6.71824,6.61413,6.70277,6.09068,6.0941
"6961",9.49289,9.53482,9.97375,9.68666,9.87947,9.94807
"6962",9.21056,9.44634,8.70828,8.9336,9.0495,10.0341
"6963",7.07601,6.75792,6.66106,7.53139,6.35609,5.91029
"6964",7.93012,8.39971,9.3263,9.39294,8.36329,10.4801
"6965",9.21956,8.98915,8.79835,8.67756,9.82224,9.99311
"6966",8.45824,8.61113,8.46698,8.65462,8.78496,9.3068
"6967",7.08798,7.14205,7.29616,7.339,6.90074,6.82877
"6968",10.7919,10.5367,10.1105,9.28497,10.6451,10.389
"6969",8.55568,8.63052,8.6651,8.74254,8.73988,8.75095
"6970",4.44932,3.79363,4.08114,3.5316,3.11231,3.39978
"6971",7.62764,7.60909,8.05551,7.7775,7.38771,7.3208
"6972",7.61416,7.84339,8.02841,8.00057,7.49724,7.28643
"6973",8.1586,8.32668,8.47704,8.45424,8.25397,8.14688
"6974",10.0103,10.0246,9.25322,8.11077,9.40075,9.19227
"6975",9.97137,10.0502,10.3651,10.3008,10.9989,10.8829
"6976",7.3185,7.17175,7.42408,7.50335,7.83487,8.49216
"6977",6.74726,6.76714,6.80614,6.84614,6.78781,6.60341
"6978",11.263,11.2504,10.7409,10.5936,10.9966,11.1103
"6979",11.0629,11.022,11.0953,10.672,11.0541,11.059
"6980",8.57489,8.50412,8.74592,8.63188,8.38785,8.37683
"6981",8.45187,8.51938,8.56185,8.52028,9.11324,8.97325
"6982",8.15047,8.2889,8.42225,8.56632,8.20457,7.94596
"6983",8.11306,8.34823,8.64788,8.71194,8.15874,8.08781
"6984",7.21758,7.47903,7.64173,7.69153,7.10045,6.79338
"6985",8.74597,8.70767,9.24618,9.58997,8.9607,9.34755
"6986",8.96899,8.88881,8.95579,8.80934,9.12899,9.16636
"6987",7.60312,7.66569,7.68338,7.64888,7.588,7.27494
"6988",7.82396,7.98593,7.81526,7.70569,7.89941,8.0503
"6989",7.90733,7.84306,7.96018,8.06243,7.95298,7.67068
"6990",9.21697,9.04643,9.03517,9.18972,9.28182,8.87759
"6991",7.65361,7.57208,7.89266,7.63466,7.78021,7.55767
"6992",9.18352,9.07371,9.15924,8.89512,9.65645,9.65449
"6993",7.39495,7.54916,7.71683,7.63575,7.20894,7.10912
"6994",8.87906,8.7146,8.71328,8.38975,8.90025,8.826
"6995",8.81133,8.68236,8.74513,8.57611,8.88021,8.52538
"6996",8.39034,8.55471,8.63867,8.76706,8.52009,8.15551
"6997",7.23635,7.17758,7.299,7.51259,7.02014,6.86581
"6998",8.54343,8.38308,8.62428,8.32775,8.37036,7.98012
"6999",6.86197,6.78474,6.88754,6.8193,6.66989,6.52132
"7000",8.83747,8.64861,8.7411,7.82554,9.24862,8.7928
"7001",7.2689,7.42757,7.61222,7.53597,6.91324,6.65841
"7002",7.45013,7.53061,7.71868,7.67283,7.39819,7.87398
"7003",7.03157,7.16238,7.2827,7.23729,6.99601,6.70379
"7004",7.72728,7.97849,8.36919,8.13814,7.94198,7.54622
"7005",9.02115,9.1447,8.96388,8.99036,9.02318,9.06162
"7006",7.09618,7.19923,7.5013,7.45512,7.81387,7.24319
"7007",9.43915,9.51534,10.2717,10.0806,10.4329,10.7386
"7008",7.95878,8.03825,8.31045,8.29158,8.38219,8.00964
"7009",7.40441,7.50987,7.63799,7.6447,7.61272,7.49144
"7010",7.27123,7.36835,7.54121,7.67771,7.24463,7.05997
"7011",10.406,10.3571,9.98498,9.51562,9.79279,9.60485
"7012",8.36473,8.31873,8.7419,8.75394,9.30914,9.0715
"7013",8.43878,8.47452,8.72448,8.7854,8.36655,7.94934
"7014",9.04163,8.87088,8.95614,8.7411,8.90144,9.24491
"7015",8.27786,8.31995,8.16205,8.16788,8.02246,8.18256
"7016",9.75794,9.62385,9.37503,9.39634,10.1097,10.2169
"7017",7.22877,7.25516,7.54817,7.38272,7.12373,6.9513
"7018",8.2095,8.20094,8.25727,8.64779,8.34823,8.40168
"7019",8.00556,8.09404,7.72497,8.00567,8.07874,7.97716
"7020",8.08777,8.1364,8.46221,8.42849,8.63818,8.72514
"7021",7.67403,7.76215,8.04275,7.82893,7.62362,7.41479
"7022",8.80264,8.81029,9.22194,9.09024,8.92132,9.10791
"7023",9.53836,9.3992,9.71376,9.92221,10.4647,10.4914
"7024",8.1864,8.15619,8.11334,8.03594,8.24827,8.10914
"7025",9.20263,9.25363,9.63126,9.58463,10.0538,10.1709
"7026",10.086,10.0081,10.3794,10.2525,10.682,10.9012
"7027",8.54894,8.54295,8.74733,8.67678,8.71829,8.56925
"7028",7.22964,7.34793,7.23733,7.1557,7.02637,6.76565
"7029",8.82554,8.68688,7.97292,7.32782,8.60315,7.54872
"7030",8.14863,8.21799,8.10433,7.9872,8.19334,7.90451
"7031",7.60312,7.76015,8.10672,7.93816,7.8791,7.60296
"7032",8.18554,8.18021,8.3209,8.30328,9.03201,9.10857
"7033",12.4315,12.5774,12.497,12.6777,12.941,13.0539
"7034",8.33646,8.38034,8.87647,9.4824,8.73978,9.0217
"7035",8.50603,8.42053,8.84415,8.8865,9.55206,9.3062
"7036",7.47584,7.90113,7.87029,8.53225,7.96335,8.23074
"7037",7.20011,7.19875,7.69404,8.26735,8.18541,8.38247
"7038",9.82263,9.93855,9.86137,10.0693,10.3498,10.1552
"7039",11.0035,10.832,11.1074,11.3364,11.6888,11.4424
"7040",7.36228,7.38885,7.65981,7.78505,7.01499,6.91112
"7041",7.502,7.5404,7.78496,7.7032,7.22324,6.93522
"7042",7.04075,7.16754,7.28596,7.51868,6.87743,6.58267
"7043",9.19293,9.25962,9.07973,9.50552,9.22672,9.50451
"7044",8.33975,8.34613,8.60104,9.08988,8.83204,8.84884
"7045",8.83117,8.92934,9.06477,9.06324,8.65802,8.34322
"7046",9.50737,9.48117,9.71113,9.03448,9.73765,9.22864
"7047",7.53164,7.49955,7.73434,7.60106,7.43685,7.25424
"7048",10.3917,11.0241,10.2529,11.4597,11.3158,11.5284
"7049",10.0613,9.90831,9.69172,9.6395,9.90471,10.0476
"7050",6.93209,6.87071,7.10908,7.047,6.83502,6.84811
"7051",7.03507,7.06748,7.7974,7.76349,6.69496,7.1371
"7052",8.46529,8.49476,8.79645,9.18885,8.50017,8.64871
"7053",7.42631,7.41324,7.6639,7.93147,7.70471,7.88863
"7054",6.78682,7.00373,7.74593,7.88414,6.5015,7.03937
"7055",5.77634,5.76136,6.17507,6.10994,5.94954,5.56164
"7056",6.35805,6.4576,6.37996,6.56392,6.2703,6.37394
"7057",7.60418,7.57085,7.97239,8.31884,7.45194,7.87964
"7058",9.48734,9.38919,9.0155,9.47055,9.60045,9.95778
"7059",6.55385,6.68609,6.65477,6.68195,6.37274,5.97923
"7060",8.12493,8.10317,8.08164,8.04526,8.2098,8.26592
"7061",9.97506,10.0025,10.2115,10.2796,10.6128,10.6748
"7062",7.89896,7.72458,7.81054,8.28372,8.87967,9.08599
"7063",7.05945,7.08516,7.39702,7.61033,7.70866,7.89552
"7064",6.99692,7.12066,7.31564,7.19908,6.76422,6.95001
"7065",8.45185,8.39878,8.60947,9.11601,9.05879,9.01525
"7066",7.76792,7.64601,7.9948,8.10233,7.54384,7.70682
"7067",9.37028,9.50325,9.40495,9.80228,9.45383,9.93177
"7068",9.80282,9.96283,9.89653,9.8912,9.97824,10.0924
"7069",9.01085,9.01743,9.48822,9.43741,10.0938,9.88808
"7070",8.74814,8.59271,8.43896,8.40206,9.22069,9.05986
"7071",6.7871,6.94109,7.0275,7.02652,6.74564,6.74268
"7072",8.3056,8.28462,8.70329,9.02271,9.12927,9.32521
"7073",6.99484,7.08489,7.22649,7.19581,6.94143,6.65966
"7074",9.57892,9.59229,9.57188,9.35349,9.38116,9.58842
"7075",5.09343,5.30426,5.31747,5.49206,5.10772,5.04604
"7076",8.03647,8.10863,8.22999,8.99868,7.95125,8.80155
"7077",9.99372,9.54124,9.95949,8.63803,11.6969,10.7554
"7078",8.30567,8.46062,8.14066,8.771,8.4447,9.14766
"7079",9.88697,10.1829,9.84883,10.1736,10.124,10.3582
"7080",4.11278,4.33978,4.43417,4.21713,3.95579,4.08531
"7081",9.65486,9.68361,8.69094,8.65922,9.09906,9.28754
"7082",6.9203,6.99078,7.34936,7.13492,6.71447,6.66308
"7083",8.76174,8.89785,9.21188,9.41209,10.1517,10.1764
"7084",7.82801,7.62776,7.79725,7.5909,7.43088,7.24024
"7085",9.63041,9.65596,10.2307,10.2279,10.0179,10.0897
"7086",4.52215,4.73496,4.74323,4.99968,4.51736,4.61206
"7087",7.32007,7.35848,7.70458,7.65241,8.12352,7.89378
"7088",7.87971,7.8112,8.08912,8.20986,9.80503,10.6113
"7089",8.3932,8.40118,8.73049,8.92678,9.03608,8.86703
"7090",8.70151,8.63846,9.12806,8.91998,9.53861,9.07958
"7091",5.47835,5.44518,5.61937,5.67652,5.42797,5.26539
"7092",10.225,10.2168,10.2493,10.4557,10.3485,10.6256
"7093",10.3585,10.2503,10.5608,11.3772,11.1939,11.2478
"7094",11.8282,11.962,12.4221,12.4236,12.5467,12.7013
"7095",9.91999,10.1081,10.5192,10.9238,10.8235,11.1445
"7096",7.45083,7.41581,7.3095,6.93258,7.90125,8.13019
"7097",8.57829,8.90228,7.79589,8.37583,9.22982,9.71294
"7098",10.8483,11.1273,10.4048,10.227,10.1796,9.95614
"7099",8.00373,8.21695,8.91113,9.49264,9.11243,9.6205
"7100",10.7384,10.5701,10.8907,11.6993,11.4066,11.3001
"7101",9.26251,9.84766,9.43902,9.82203,8.42105,8.51934
"7102",8.43821,8.38794,8.42895,7.98699,8.92755,8.92666
"7103",7.74086,8.22881,8.35002,8.41994,8.76682,8.8385
"7104",10.6059,10.7805,10.4113,9.83763,11.0756,11.0184
"7105",5.81879,5.87253,6.17765,6.23817,5.85301,5.65438
"7106",5.5756,5.52998,5.66862,5.63214,5.62161,5.55905
"7107",9.14511,8.99042,8.63325,8.37069,9.86639,9.53942
"7108",9.20728,9.22264,9.67842,9.52459,10.0156,10.0777
"7109",9.22862,9.39499,9.62428,9.95286,9.26849,9.75466
"7110",6.95701,6.90678,7.12436,6.85087,6.63104,6.67424
"7111",5.15457,5.37673,5.55422,5.41443,5.17968,5.1346
"7112",5.18675,5.22729,5.69324,4.92363,5.11791,5.18061
"7113",5.19367,4.95914,4.77143,4.74533,5.23236,5.39819
"7114",8.79469,8.48899,7.57647,7.2884,7.48522,6.94847
"7115",8.62599,8.49413,7.77633,8.29027,8.10921,8.6517
"7116",8.89573,8.84764,8.77965,8.84583,7.39559,7.76187
"7117",6.09794,5.95439,6.37469,6.32476,5.95712,5.61037
"7118",6.51967,6.84777,6.6874,6.92863,5.66445,6.20522
"7119",6.97824,6.78027,7.20525,7.41669,7.62742,7.74691
"7120",10.9443,10.9931,10.9021,10.672,11.0286,10.9954
"7121",6.52327,6.53137,6.9269,6.72013,6.07095,6.16378
"7122",11.7389,11.6941,11.14,11.3412,11.3392,11.4965
"7123",7.91342,8.07427,8.13243,8.78015,8.14319,8.37549
"7124",5.8126,5.96567,6.11263,6.09197,5.77951,5.55407
"7125",9.01329,9.1626,9.67482,9.39572,9.37787,9.22107
"7126",9.05538,9.03644,8.9167,9.29723,9.09154,9.1576
"7127",9.28816,9.31685,9.45565,10.5093,9.92147,10.0268
"7128",10.396,10.2121,10.3128,11.1898,11.0577,11.0623
"7129",10.5991,10.5482,11.0707,11.959,11.8598,11.833
"7130",7.15518,7.24123,7.39017,7.23409,6.96056,7.30169
"7131",6.20077,6.38055,6.4928,6.44406,5.99289,6.01413
"7132",6.86323,6.95496,7.08907,7.17389,6.86276,6.57995
"7133",9.04643,9.05659,9.22803,9.48453,9.92613,10.0195
"7134",11.3792,11.3337,11.2455,11.2668,11.5791,11.5215
"7135",11.9884,11.9273,10.4807,9.17937,11.4314,9.93614
"7136",6.00244,6.38297,6.75009,6.47066,6.11108,5.49502
"7137",6.17563,6.09293,6.39523,6.06898,7.01102,7.33217
"7138",5.72996,5.45888,5.70787,5.68097,5.22489,5.70012
"7139",9.57997,9.43076,9.67533,10.0164,10.0323,9.92742
"7140",9.20522,9.05063,9.39992,9.36334,10.1074,9.95906
"7141",6.21723,6.47022,6.27814,6.26742,6.00144,5.76368
"7142",6.55331,6.9011,6.86204,6.96102,7.00865,7.07956
"7143",9.82955,9.87825,9.58152,9.97468,10.1543,10.3602
"7144",6.60822,6.69199,6.82213,6.72755,6.42698,6.1
"7145",7.06984,7.26332,7.50686,7.43284,7.06373,6.79249
"7146",7.03822,7.22135,7.24778,7.27871,6.87751,6.70561
"7147",7.87611,7.82465,7.80594,7.68959,7.82257,7.79247
"7148",6.64636,6.65375,7.01934,7.12368,7.1962,7.07692
"7149",6.37981,6.56932,6.62965,6.64023,6.28336,6.23168
"7150",7.627,7.67103,7.49552,8.03475,8.28526,8.1993
"7151",8.68579,8.67961,8.84398,8.55255,9.46828,9.20795
"7152",6.74988,6.7239,6.78561,6.86576,6.48261,6.3152
"7153",9.01563,8.97701,8.80638,9.09891,9.03702,9.15263
"7154",8.69344,8.59496,9.00847,9.88345,9.73969,9.90528
"7155",9.61749,9.7235,9.87658,10.2476,10.1529,10.2975
"7156",11.9342,12.0648,12.146,12.2183,12.0287,12.1259
"7157",7.56235,7.56067,7.64885,7.79916,8.25801,8.34159
"7158",6.45224,6.43085,6.47826,6.72201,6.44407,6.27367
"7159",6.91939,6.97188,7.15085,7.2174,6.95962,6.67622
"7160",9.58856,9.6978,9.81906,9.59041,9.16068,8.88676
"7161",10.1186,10.3066,10.4159,10.5866,10.8612,11.0489
"7162",8.32527,8.50984,8.39889,8.70898,8.14078,8.65386
"7163",9.12864,9.00815,9.48148,10.5454,10.2982,10.3751
"7164",10.5843,10.6972,10.1635,11.2117,10.5475,10.9248
"7165",6.77052,6.78384,7.21191,6.63658,6.43345,6.426
"7166",9.19728,8.87348,8.95953,8.84595,9.14197,8.76703
"7167",6.19532,6.30274,6.48027,6.43487,5.67858,5.86411
"7168",7.66951,8.31944,9.80564,9.31393,8.86689,8.55231
"7169",6.41941,6.66859,6.466,6.43758,6.18008,6.19552
"7170",10.2969,10.0029,9.3579,8.52604,9.69494,8.76552
"7171",9.9373,9.7644,9.96531,9.57088,10.2894,10.2716
"7172",8.05892,7.73041,8.33297,8.26574,9.31373,8.27608
"7173",8.51305,8.53354,8.44156,8.24378,8.64738,8.48065
"7174",7.15331,7.2354,7.68095,7.8968,7.81106,7.81686
"7175",7.06755,7.10842,7.43576,7.53965,7.87526,8.36323
"7176",8.53091,8.40227,8.67869,8.36425,9.09347,8.93817
"7177",9.91979,9.68127,9.82076,9.51807,10.3564,9.88656
"7178",8.47129,8.4037,8.13119,8.18817,8.38731,8.57625
"7179",6.48469,6.55635,6.66279,6.88629,6.1857,6.15489
"7180",9.75306,9.74528,9.54548,9.67918,9.88023,9.90261
"7181",10.1287,10.1141,9.70308,9.61007,9.87762,9.9194
"7182",8.83624,8.66323,8.16841,7.46808,8.58208,8.0004
"7183",7.11065,7.41803,7.51473,7.33561,6.97929,6.98022
"7184",7.61921,7.50786,7.68563,7.65877,7.81209,7.69211
"7185",7.44751,7.50031,7.65701,7.58384,7.46014,7.68065
"7186",5.88154,6.17439,5.89814,6.04371,5.8649,5.76656
"7187",9.43792,9.38716,9.35827,9.55281,9.75255,9.58116
"7188",8.29502,8.22565,8.50207,8.95615,9.49462,9.63399
"7189",8.41351,8.347,8.64864,8.63559,9.80649,9.60941
"7190",5.5737,5.15013,5.00144,5.3408,5.23886,4.69517
"7191",9.25299,9.09179,9.21189,9.62556,8.80921,8.92771
"7192",8.53439,8.57169,8.73963,8.70654,9.14676,8.94097
"7193",8.41998,8.51176,8.67189,8.7974,8.60049,8.38373
"7194",8.10018,8.01983,8.18737,8.1201,8.30409,8.03784
"7195",7.83781,7.90177,8.74837,8.91488,9.13878,9.69638
"7196",8.74944,8.66903,8.88523,9.02904,8.96491,8.8744
"7197",7.25595,7.18162,7.54779,7.54264,7.36401,7.15854
"7198",8.87471,8.90814,9.21094,9.23822,9.28969,9.6073
"7199",7.36307,7.15654,7.6561,7.97312,8.07511,7.96748
"7200",9.1912,9.217,8.93107,9.02125,9.55094,9.72799
"7201",9.21105,9.18794,9.03109,9.24222,9.32752,9.2723
"7202",11.9244,11.8925,11.855,11.4639,12.0417,11.7069
"7203",7.32722,7.38037,7.45946,7.58197,6.84618,6.96773
"7204",6.55184,6.539,6.83615,6.66227,6.22526,6.07088
"7205",6.6035,6.4596,7.01055,6.68429,6.08427,6.42912
"7206",6.88629,7.04618,7.31948,7.17911,6.4082,6.50773
"7207",7.12163,7.18571,7.1758,7.12122,7.41971,7.14071
"7208",9.22935,9.58183,9.27481,9.98557,9.36934,9.32831
"7209",7.00587,7.08115,7.31679,7.16812,6.87454,6.64463
"7210",4.9047,5.51224,5.7177,5.72261,5.45602,5.16133
"7211",7.38593,7.41708,7.57226,7.69851,7.20443,7.38191
"7212",8.17002,8.13637,8.31257,8.29618,8.71341,8.79675
"7213",7.77792,7.78958,7.02747,7.20875,7.14311,7.78741
"7214",5.63875,5.62018,5.34172,5.90067,5.61227,5.5094
"7215",6.00654,5.74052,5.51889,6.19274,5.8605,5.75804
"7216",5.72008,5.96658,5.75284,6.06374,5.76404,5.60312
"7217",10.3036,10.2662,10.8749,11.0416,11.2828,11.3972
"7218",7.43955,7.40158,7.46776,7.63755,6.93457,6.91406
"7219",8.64379,8.40574,7.74145,6.98692,7.63045,7.26568
"7220",8.44614,8.77162,8.77061,8.92974,8.07171,8.57972
"7221",9.79287,9.55683,9.11735,9.23464,9.56872,9.48819
"7222",9.70117,9.72782,10.106,9.9614,10.108,9.97744
"7223",5.74027,5.81995,5.79251,5.94296,5.4467,5.50768
"7224",5.12296,5.11718,5.39568,5.33683,5.18258,5.09241
"7225",9.1259,9.08366,8.55823,8.62262,8.68069,8.69548
"7226",6.97022,7.04026,6.99756,6.64154,6.81361,6.6544
"7227",8.05618,7.88009,8.09227,8.53827,7.90281,8.18502
"7228",7.28378,7.23011,7.49349,7.54215,7.31824,7.23666
"7229",7.99848,7.99242,8.53078,8.09095,8.46626,7.84274
"7230",6.26074,6.5424,7.24392,6.81874,5.8886,5.77783
"7231",7.17528,7.29687,7.90702,8.0474,8.25751,8.70086
"7232",8.63492,8.41475,9.14189,9.18208,9.61631,9.34597
"7233",8.64636,8.47211,8.43736,8.53887,8.80387,8.7963
"7234",10.1386,9.99199,10.1658,9.94148,10.1986,10.035
"7235",8.19671,8.36485,8.43007,8.27602,8.05564,7.84326
"7236",7.52395,7.53109,7.76665,7.74746,7.09012,7.07244
"7237",10.6037,10.3688,11.3559,10.6686,11.3108,11.2946
"7238",8.56981,7.906,8.62685,7.9022,6.00011,6.12026
"7239",6.01336,5.90289,5.8819,6.21304,5.6686,5.73461
"7240",6.5121,6.72549,6.77916,6.82174,6.33542,5.79468
"7241",6.61495,6.81456,7.10212,6.86021,6.59494,6.14253
"7242",8.44207,8.47729,8.51158,8.7384,10.446,10.1462
"7243",10.094,10.1309,9.97502,10.0921,9.15693,9.49427
"7244",6.82672,6.96068,6.62584,6.74016,6.3786,6.84678
"7245",10.6649,10.2628,9.96456,9.29108,9.34112,8.80768
"7246",13.3658,13.6066,13.2066,13.2066,13.1654,13.6456
"7247",8.29815,8.87622,7.97894,8.08385,8.33265,9.63077
"7248",10.0012,10.461,9.69198,9.89348,9.57483,10.2706
"7249",7.60152,8.36697,7.57265,7.84915,8.12353,9.67111
"7250",7.72596,7.93274,7.0918,7.23471,7.10146,8.05642
"7251",8.49898,8.74221,9.01196,9.08727,8.7506,9.43525
"7252",9.21687,9.42429,8.92999,9.02122,8.52327,9.06433
"7253",7.16887,7.45206,7.12586,7.23362,6.59374,7.17253
"7254",11.3351,12.2877,11.1221,11.7942,11.4033,12.791
"7255",7.47613,7.82113,7.56134,7.78049,7.03844,7.95084
"7256",7.29021,7.83381,7.63354,7.49409,6.56747,7.35517
"7257",11.1799,11.7854,10.9572,11.0431,10.2651,11.5719
"7258",11.0286,11.1681,10.6897,10.5923,9.97336,9.62641
"7259",6.81627,6.65331,6.39163,6.35861,6.5403,6.33142
"7260",7.03339,7.06604,7.45282,7.26246,6.78921,6.80783
"7261",10.3879,10.7321,10.4627,11.1792,9.46024,11.3047
"7262",5.82456,5.95924,6.23981,6.26194,5.83519,5.51346
"7263",7.17609,7.29517,8.30935,8,7.20203,7.22647
"7264",11.758,11.8089,11.4723,11.1317,11.7026,11.3005
"7265",10.4925,10.4245,9.4617,9.75685,9.82887,9.65371
"7266",11.6576,11.5928,11.1691,11.0444,11.3479,11.3668
"7267",6.73045,6.88497,7.0911,6.96303,6.73756,6.61545
"7268",8.19336,8.31178,8.82649,8.63704,8.84791,8.31444
"7269",7.37978,7.66373,7.58562,7.75262,7.33469,7.25795
"7270",10.7178,10.6285,10.2712,10.1627,9.97387,10.0104
"7271",10.0004,9.88085,9.53345,9.63847,9.18968,9.37782
"7272",6.77951,7.04116,7.10137,6.99391,6.65342,6.60593
"7273",11.2753,11.4902,11.9184,11.4718,12.4571,12.3164
"7274",6.71841,6.75609,6.83731,6.98829,6.55687,6.22023
"7275",7.1503,7.19245,7.40359,6.95182,6.95273,6.71499
"7276",8.64545,8.64555,8.78764,8.63743,8.71064,8.79224
"7277",6.47181,6.31248,6.87961,6.28295,6.29782,5.77682
"7278",7.07344,7.34727,7.28242,7.44366,7.28135,6.95786
"7279",8.90802,8.97112,8.85347,8.81388,8.7548,8.75116
"7280",7.94665,7.85052,7.95554,7.5413,8.8111,8.31632
"7281",5.65065,5.89946,6.82769,7.41304,7.6442,7.95723
"7282",9.55836,9.52969,8.86131,8.51348,8.12409,7.87442
"7283",8.05081,8.1628,8.84446,8.34419,10.7224,10.4144
"7284",8.38556,8.30923,8.35422,8.46201,8.12027,8.12566
"7285",6.67678,6.76243,6.58371,6.62972,6.36847,6.2022
"7286",7.27966,7.2406,7.5519,7.46007,8.21577,8.40868
"7287",9.07721,8.91879,8.53173,8.11175,8.12025,8.0456
"7288",6.69358,6.69961,7.00035,7.03654,6.51389,6.45544
"7289",10.741,10.9507,11.1586,11.1683,10.608,10.7038
"7290",6.06645,6.21952,6.50496,6.3718,5.91752,5.85668
"7291",8.28271,8.46458,8.35795,8.6138,8.00239,8.05741
"7292",8.82092,8.85242,9.16687,9.08499,9.64159,9.7006
"7293",5.77157,5.70865,6.3755,6.29696,5.61262,5.51567
"7294",6.23424,6.33556,6.32606,6.33205,6.13976,6.14875
"7295",10.9836,11.1375,10.5684,10.3051,10.5464,10.6297
"7296",9.13371,9.12608,9.15933,9.23006,9.00599,9.11407
"7297",7.92931,7.91253,8.01223,8.07963,7.6949,7.71258
"7298",7.37691,7.38158,7.72379,7.69973,7.34111,7.35693
"7299",8.42923,8.45811,8.67422,8.62016,8.73034,8.69862
"7300",9.20828,9.26847,9.37127,9.33327,9.01197,9.09428
"7301",6.89209,7.10434,6.9919,7.10564,6.64203,6.58648
"7302",8.1819,8.16393,8.11596,8.73357,7.88615,8.1203
"7303",6.70382,6.66654,7.11335,6.82021,6.64086,6.29166
"7304",6.5141,6.63673,6.75301,6.65716,6.6717,6.72395
"7305",4.93714,5.10121,5.3706,5.4654,5.07716,4.73176
"7306",6.96067,6.86891,6.87944,6.93589,6.93746,7.10806
